gff_file	kingdom	phylum	class	order	family	genus
/work/data/refseq/bacteria/GCF_001908295.1/GCF_001908295.1_ASM190829v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
/work/data/refseq/bacteria/GCF_000832425.1/GCF_000832425.1_ASM83242v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_003055645.1/GCF_003055645.1_ASM305564v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
/work/data/refseq/bacteria/GCF_001990225.1/GCF_001990225.1_ASM199022v1_genomic.gbff	Bacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
/work/data/refseq/bacteria/GCF_001298465.1/GCF_001298465.1_ASM129846v1_genomic.gbff	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
/work/data/refseq/bacteria/GCF_000212355.1/GCF_000212355.1_ASM21235v1_genomic.gbff	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia
/work/data/refseq/bacteria/GCF_001985965.1/GCF_001985965.1_ASM198596v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_001506685.1/GCF_001506685.1_ASM150668v1_genomic.gbff	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
/work/data/refseq/bacteria/GCF_002759255.1/GCF_002759255.1_ASM275925v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
/work/data/refseq/bacteria/GCF_003061385.1/GCF_003061385.1_ASM306138v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
/work/data/refseq/bacteria/GCF_001985345.1/GCF_001985345.1_ASM198534v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_002759275.1/GCF_002759275.1_ASM275927v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
/work/data/refseq/bacteria/GCF_002163625.1/GCF_002163625.1_ASM216362v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
/work/data/refseq/bacteria/GCF_000832465.1/GCF_000832465.1_ASM83246v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_001941925.1/GCF_001941925.1_ASM194192v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_000299095.1/GCF_000299095.1_ASM29909v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	
/work/data/refseq/bacteria/GCF_000347635.1/GCF_000347635.1_ASM34763v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
/work/data/refseq/bacteria/GCF_003049785.1/GCF_003049785.1_ASM304978v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya
/work/data/refseq/bacteria/GCF_001663095.1/GCF_001663095.1_ASM166309v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
/work/data/refseq/bacteria/GCF_001190805.1/GCF_001190805.1_ASM119080v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
/work/data/refseq/bacteria/GCF_001831475.1/GCF_001831475.1_ASM183147v1_genomic.gbff	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
/work/data/refseq/bacteria/GCF_002173635.1/GCF_002173635.1_ASM217363v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_001442535.1/GCF_001442535.1_ASM144253v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
/work/data/refseq/bacteria/GCF_001988555.1/GCF_001988555.1_ASM198855v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_900092755.1/GCF_900092755.1_PFRJS22-genome_genomic.gbff	Bacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	
/work/data/refseq/bacteria/GCF_002288245.1/GCF_002288245.1_ASM228824v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella
/work/data/refseq/bacteria/GCF_002355815.1/GCF_002355815.1_ASM235581v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
/work/data/refseq/bacteria/GCF_002902865.1/GCF_002902865.1_ASM290286v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
/work/data/refseq/bacteria/GCF_003101015.1/GCF_003101015.1_ASM310101v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
/work/data/refseq/bacteria/GCF_000282715.1/GCF_000282715.1_ASM28271v1_genomic.gbff	Bacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
/work/data/refseq/bacteria/GCF_001900265.1/GCF_001900265.1_ASM190026v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
/work/data/refseq/bacteria/GCF_002003345.1/GCF_002003345.1_ASM200334v1_genomic.gbff	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
/work/data/refseq/bacteria/GCF_000284595.1/GCF_000284595.1_ASM28459v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
/work/data/refseq/bacteria/GCF_001595725.1/GCF_001595725.1_ASM159572v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_000832385.1/GCF_000832385.1_ASM83238v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_002950495.1/GCF_002950495.1_ASM295049v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
/work/data/refseq/bacteria/GCF_000789275.1/GCF_000789275.1_ASM78927v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_002859865.1/GCF_002859865.1_ASM285986v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_001692675.1/GCF_001692675.1_ASM169267v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_000770175.1/GCF_000770175.1_ASM77017v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium abscessus
/work/data/refseq/bacteria/GCF_001610775.1/GCF_001610775.1_ASM161077v1_genomic.gbff	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides
/work/data/refseq/bacteria/GCF_001188835.1/GCF_001188835.1_ASM118883v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
/work/data/refseq/bacteria/GCF_001999125.1/GCF_001999125.1_ASM199912v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
/work/data/refseq/bacteria/GCF_001987395.1/GCF_001987395.1_ASM198739v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_000590475.1/GCF_000590475.1_ASM59047v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
/work/data/refseq/bacteria/GCF_000316625.1/GCF_000316625.1_ASM31662v1_genomic.gbff	Bacteria	Cyanobacteria	Nostocales	Nostocaceae	Nostoc	
/work/data/refseq/bacteria/GCF_000833355.1/GCF_000833355.1_ASM83335v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella
/work/data/refseq/bacteria/GCF_000764955.1/GCF_000764955.1_ASM76495v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
/work/data/refseq/bacteria/GCF_002208665.2/GCF_002208665.2_ASM220866v2_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
/work/data/refseq/bacteria/GCF_001753405.1/GCF_001753405.1_ASM175340v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
/work/data/refseq/bacteria/GCF_002902925.1/GCF_002902925.1_ASM290292v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
/work/data/refseq/bacteria/GCF_002741845.1/GCF_002741845.1_ASM274184v1_genomic.gbff	Bacteria	Spirochaetes	Spirochaetales	Borreliaceae	Borrelia	
/work/data/refseq/bacteria/GCF_000221985.1/GCF_000221985.1_ASM22198v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
/work/data/refseq/bacteria/GCF_000783955.2/GCF_000783955.2_ASM78395v2_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
/work/data/refseq/bacteria/GCF_002407085.1/GCF_002407085.1_ASM240708v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
/work/data/refseq/bacteria/GCF_000185745.1/GCF_000185745.1_ASM18574v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella
/work/data/refseq/bacteria/GCF_001952755.1/GCF_001952755.1_ASM195275v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
/work/data/refseq/bacteria/GCF_000008225.1/GCF_000008225.1_ASM822v1_genomic.gbff	Bacteria	Tenericutes	Mollicutes	Mycoplasmataceae	Mycoplasma	
/work/data/refseq/bacteria/GCF_001856685.1/GCF_001856685.1_ASM185668v1_genomic.gbff	Bacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
/work/data/refseq/bacteria/GCF_000024265.1/GCF_000024265.1_ASM2426v1_genomic.gbff	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella
/work/data/refseq/bacteria/GCF_001638825.1/GCF_001638825.1_ASM163882v1_genomic.gbff	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
/work/data/refseq/bacteria/GCF_001753245.1/GCF_001753245.1_ASM175324v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter
/work/data/refseq/bacteria/GCF_001697665.1/GCF_001697665.1_ASM169766v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
/work/data/refseq/bacteria/GCF_001481715.1/GCF_001481715.1_ASM148171v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
/work/data/refseq/bacteria/GCF_001029835.1/GCF_001029835.1_ASM102983v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
/work/data/refseq/bacteria/GCF_003004175.1/GCF_003004175.1_ASM300417v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
/work/data/refseq/bacteria/GCF_001889605.1/GCF_001889605.1_ASM188960v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
/work/data/refseq/bacteria/GCF_000168355.3/GCF_000168355.3_ASM16835v3_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
/work/data/refseq/bacteria/GCF_000306905.1/GCF_000306905.1_ASM30690v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
/work/data/refseq/bacteria/GCF_000348725.1/GCF_000348725.1_ASM34872v1_genomic.gbff	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
/work/data/refseq/bacteria/GCF_000832965.1/GCF_000832965.1_ASM83296v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_000833535.1/GCF_000833535.1_ASM83353v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella
/work/data/refseq/bacteria/GCF_001186215.1/GCF_001186215.1_ASM118621v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella
/work/data/refseq/bacteria/GCF_000009085.1/GCF_000009085.1_ASM908v1_genomic.gbff	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
/work/data/refseq/bacteria/GCF_002105555.1/GCF_002105555.1_ASM210555v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
/work/data/refseq/bacteria/GCF_900119755.1/GCF_900119755.1_2531STDY5467379_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
/work/data/refseq/bacteria/GCF_000504045.1/GCF_000504045.1_ASM50404v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
/work/data/refseq/bacteria/GCF_002762155.1/GCF_002762155.1_ASM276215v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
/work/data/refseq/bacteria/GCF_000009365.1/GCF_000009365.1_ASM936v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax
/work/data/refseq/bacteria/GCF_001577285.1/GCF_001577285.1_ASM157728v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
/work/data/refseq/bacteria/GCF_002776775.1/GCF_002776775.1_ASM277677v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
/work/data/refseq/bacteria/GCF_000020425.1/GCF_000020425.1_ASM2042v1_genomic.gbff	Bacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
/work/data/refseq/bacteria/GCF_002310815.1/GCF_002310815.1_ASM231081v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
/work/data/refseq/bacteria/GCF_000145275.1/GCF_000145275.1_ASM14527v1_genomic.gbff	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
/work/data/refseq/bacteria/GCF_000582845.1/GCF_000582845.1_SV_1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
/work/data/refseq/bacteria/GCF_003019295.1/GCF_003019295.1_ASM301929v1_genomic.gbff	Bacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
/work/data/refseq/bacteria/GCF_001007125.1/GCF_001007125.1_CM1_genomic.gbff	Bacteria	Chlamydiae	Chlamydiales	Chlamydiaceae	Chlamydia/Chlamydophila group	Chlamydia
/work/data/refseq/bacteria/GCF_000217635.1/GCF_000217635.1_ASM21763v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera
/work/data/refseq/bacteria/GCF_900324425.1/GCF_900324425.1_48853_H01_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
/work/data/refseq/bacteria/GCF_001687125.1/GCF_001687125.1_ASM168712v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
/work/data/refseq/bacteria/GCF_002447055.1/GCF_002447055.1_ASM244705v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis complex
/work/data/refseq/bacteria/GCF_000479355.1/GCF_000479355.1_ASM47935v1_genomic.gbff	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma
/work/data/refseq/bacteria/GCF_000026665.1/GCF_000026665.1_ASM2666v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
/work/data/refseq/bacteria/GCF_000023805.1/GCF_000023805.1_ASM2380v1_genomic.gbff	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
/work/data/refseq/bacteria/GCF_003030425.1/GCF_003030425.1_ASM303042v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
/work/data/refseq/bacteria/GCF_001267295.1/GCF_001267295.1_ASM126729v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Oblitimonas
/work/data/refseq/bacteria/GCF_001988255.1/GCF_001988255.1_ASM198825v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_000211015.1/GCF_000211015.1_ASM21101v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
/work/data/refseq/bacteria/GCF_001506385.1/GCF_001506385.1_ASM150638v1_genomic.gbff	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
/work/data/refseq/bacteria/GCF_001620025.1/GCF_001620025.1_ASM162002v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
/work/data/refseq/bacteria/GCF_000355765.4/GCF_000355765.4_ASM35576v4_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira
/work/data/refseq/bacteria/GCF_000740155.1/GCF_000740155.1_ASM74015v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella
/work/data/refseq/bacteria/GCF_001606195.1/GCF_001606195.1_ASM160619v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
/work/data/refseq/bacteria/GCF_000019165.1/GCF_000019165.1_ASM1916v1_genomic.gbff	Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Heliobacterium
/work/data/refseq/bacteria/GCF_001647875.1/GCF_001647875.1_ASM164787v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
/work/data/refseq/bacteria/GCF_900095805.1/GCF_900095805.1_PA14Or_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
/work/data/refseq/bacteria/GCF_001854345.1/GCF_001854345.1_ASM185434v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_000318055.1/GCF_000318055.1_ASM31805v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
/work/data/refseq/bacteria/GCF_001953255.1/GCF_001953255.1_ASM195325v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
/work/data/refseq/bacteria/GCF_001506285.1/GCF_001506285.1_ASM150628v1_genomic.gbff	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
/work/data/refseq/bacteria/GCF_000026025.1/GCF_000026025.1_ASM2602v1_genomic.gbff	Bacteria	Chlamydiae	Chlamydiales	Chlamydiaceae	Chlamydia/Chlamydophila group	Chlamydia
/work/data/refseq/bacteria/GCF_000277125.1/GCF_000277125.1_ASM27712v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium complex (MAC)
/work/data/refseq/bacteria/GCF_000961295.1/GCF_000961295.1_ASM96129v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
/work/data/refseq/bacteria/GCF_003054475.1/GCF_003054475.1_ASM305447v1_genomic.gbff	Bacteria	Cyanobacteria	Nostocales	Aphanizomenonaceae	Nodularia	
/work/data/refseq/bacteria/GCF_000767055.1/GCF_000767055.1_ASM76705v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
/work/data/refseq/bacteria/GCF_000284195.1/GCF_000284195.1_ASM28419v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsieae
/work/data/refseq/bacteria/GCF_000215325.1/GCF_000215325.1_ASM21532v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
/work/data/refseq/bacteria/GCF_001611895.1/GCF_001611895.1_ASM161189v1_genomic.gbff	Bacteria	Tenericutes	Mollicutes	Mycoplasmataceae	Mycoplasma	
/work/data/refseq/bacteria/GCF_002447295.1/GCF_002447295.1_ASM244729v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis complex
/work/data/refseq/bacteria/GCF_000009405.1/GCF_000009405.1_ASM940v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
/work/data/refseq/bacteria/GCF_000978575.1/GCF_000978575.1_ASM97857v1_genomic.gbff	Bacteria	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	
/work/data/refseq/bacteria/GCF_000009165.1/GCF_000009165.1_ASM916v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
/work/data/refseq/bacteria/GCF_000317045.1/GCF_000317045.1_ASM31704v1_genomic.gbff	Bacteria	Cyanobacteria	Oscillatoriophycideae	Oscillatoriales	Coleofasciculaceae	Geitlerinema
/work/data/refseq/bacteria/GCF_000320385.2/GCF_000320385.2_ASM32038v2_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium/Ensifer group
/work/data/refseq/bacteria/GCF_002286075.1/GCF_002286075.1_ASM228607v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_001305575.2/GCF_001305575.2_ASM130557v2_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa
/work/data/refseq/bacteria/GCF_000827065.1/GCF_000827065.1_ASM82706v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
/work/data/refseq/bacteria/GCF_002204575.1/GCF_002204575.1_ASM220457v1_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
/work/data/refseq/bacteria/GCF_000227685.2/GCF_000227685.2_ASM22768v3_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio
/work/data/refseq/bacteria/GCF_001406795.1/GCF_001406795.1_Comamonas_testosteroni_P19_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas
/work/data/refseq/bacteria/GCF_001605215.1/GCF_001605215.1_ASM160521v1_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_000016625.1/GCF_000016625.1_ASM1662v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsieae
/work/data/refseq/bacteria/GCF_001559055.1/GCF_001559055.1_ASM155905v2_genomic.gbff	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
/work/data/refseq/bacteria/GCF_900129335.1/GCF_900129335.1_PP_HGAG_QV30_2SC_T4_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
/work/data/refseq/bacteria/GCF_001735655.2/GCF_001735655.2_ASM173565v2_genomic.gbff	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
/work/data/refseq/bacteria/GCF_001806365.1/GCF_001806365.1_ASM180636v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
/work/data/refseq/bacteria/GCF_001886355.1/GCF_001886355.1_ASM188635v1_genomic.gbff	Bacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
/work/data/refseq/bacteria/GCF_000090965.1/GCF_000090965.1_ASM9096v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera
/work/data/refseq/bacteria/GCF_002028285.1/GCF_002028285.1_ASM202828v1_genomic.gbff	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides
/work/data/refseq/bacteria/GCF_000875695.1/GCF_000875695.1_ASM87569v1_genomic.gbff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella
/work/data/refseq/bacteria/GCF_000019465.1/GCF_000019465.1_ASM1946v1_genomic.gbff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
/work/data/refseq/bacteria/GCF_000014725.1/GCF_000014725.1_ASM1472v1_genomic.gbff	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas
/work/data/refseq/bacteria/GCF_900078265.1/GCF_900078265.1_SA111_genomic.gbff	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
